"Time","damper.phi_rel","damper.w_rel"
0,0.34906585039887,0
0.00059999999999999995,0.34906530137458153,-0.001830067604515633
0.0011999999999999999,0.34906365436156983,-0.0036600283232750457
0.0018,0.34906090942418888,-0.0054898767067694549
0.0023999999999999998,0.34905706672265391,-0.0073196008675608824
0.0029999999999999996,0.34905212627443288,-0.0091491995055359761
0.0035999999999999999,0.34904608806047449,-0.010978674038650115
0.0041999999999999997,0.34903895258039513,-0.012807993288378252
0.0047999999999999996,0.34903071990526924,-0.014637152819327584
0.0053999999999999994,0.34902138985323444,-0.016466163980603431
0.0059999999999999993,0.3490109624242908,-0.018295026772205795
0.0065999999999999991,0.34899943761843832,-0.020123741194134678
0.0071999999999999998,0.34898681543567689,-0.021952307246390072
0.0077999999999999996,0.34897309637751589,-0.023780698023720733
0.0083999999999999995,0.34895828121356265,-0.025608872237805502
0.0089999999999999993,0.34894236911531412,-0.02743687433663446
0.0095999999999999992,0.34892536008277042,-0.029264704320207599
0.010199999999999999,0.34890725411593143,-0.031092362188524927
0.010799999999999999,0.34888805121479721,-0.032919847941586436
0.011399999999999999,0.34886775140027365,-0.034747160588728447
0.011999999999999999,0.34884635720171819,-0.036574180271731677
0.012599999999999998,0.34882386676858435,-0.038400994682122477
0.013199999999999998,0.348800280100872,-0.04022760381990087
0.013799999999999998,0.3487755971985812,-0.042054007685066834
0.0144,0.34874981806171196,-0.043880206277620404
0.014999999999999999,0.34872294269026433,-0.045706199597561545
0.015599999999999999,0.34869497308288361,-0.047531906125769768
0.016199999999999999,0.34866590889034438,-0.049357340106171155
0.016799999999999999,0.34863574930296953,-0.051182534563217419
0.017399999999999999,0.34860449432075896,-0.053007489496908589
0.017999999999999999,0.34857214394371266,-0.054832204907244643
0.018599999999999998,0.34853869817183064,-0.056656680794225596
0.019199999999999998,0.34850415776033683,-0.058480891859240242
0.019799999999999998,0.34846852405945006,-0.060304792872443939
0.020399999999999998,0.34843179611189051,-0.062128415900949654
0.020999999999999998,0.34839397406717576,-0.063951755936186447
0.021599999999999998,0.34835505807482381,-0.065774807969583446
0.022199999999999998,0.34831504828435245,-0.06759756699256976
0.022799999999999997,0.34827394484527935,-0.069420027996574457
0.023399999999999997,0.34823174790712241,-0.071242185973026687
0.023999999999999997,0.34818845761939932,-0.073064035913355488
0.024599999999999997,0.34814407413162796,-0.074885572808990011
0.025199999999999997,0.34809859759332612,-0.076706791651359324
0.025799999999999997,0.34805202815401148,-0.078527687431892548
0.026399999999999996,0.348004365963202,-0.080348255142018807
0.026999999999999996,0.34795561234324535,-0.082168471631568513
0.027599999999999996,0.34790576717503102,-0.083988336047173123
0.028199999999999996,0.34785483018029972,-0.085807849997214566
0.028799999999999999,0.34780280154749721,-0.087627007870978213
0.029399999999999999,0.34774968146506879,-0.089445804057749378
0.029999999999999999,0.34769547012146018,-0.091264232946813462
0.030599999999999999,0.34764016770511696,-0.093082288927455778
